Customer_ID,Sign_up_date,Last_order_placed_date,No_of_orders_placed,Maximum_bill,Minimum_bill,No_of_Review_given,No_of_Comment_added,No_of_Images_added,No_of_issues_raised,Orders_returned,Category_of_customers,Gender,Premium,Gift_card_amount
ID0x3ea5,07/12/2019 04:08 AM,08/14/2020 04:18 AM,58,897.9,153.0,30.0,7,6.0,13,14,Active,Female,No,77
ID0x13d3,12/24/2010 01:27 AM,03/05/2020 10:34 PM,160,413.95,304.06,77.0,27,25.0,26,0,Active,Female,No,96
ID0x2787,08/09/2019 02:13 PM,06/22/2020 04:53 AM,23,346.13,144.02,13.0,3,1.0,4,0,Active,Female,No,25
ID0x1be3,10/19/2015 11:05 PM,05/08/2020 03:07 AM,263,1068.51,307.93,137.0,36,27.0,41,11,Active,Male,No,93
ID0xbed,01/22/2013 09:28 PM,09/18/2019 05:14 AM,99,148.92,236.0,47.0,13,16.0,14,0,Active,Female,No,86
ID0x1274,01/17/2012 06:07 PM,05/05/2017 12:21 AM,248,2383.04,152.2,111.0,29,36.0,45,9,Passive,Female,Yes,143
ID0x2bd7,11/06/2013 12:33 PM,05/07/2019 04:34 AM,320,346.45,139.09,,63,45.0,74,13,Active,Male,No,85
ID0x2d81,04/07/2016 03:10 PM,12/14/2018 05:47 PM,55,572.64,237.0,27.0,12,9.0,7,2,Passive,Male,No,21
ID0xaa7,,01/01/2021 08:24 AM,73,1081.7,162.0,24.0,9,9.0,4,1,Active,Male,No,104
ID0x1a28,07/16/2018 01:04 AM,08/09/2019 04:40 AM,44,316.56,216.02,18.0,9,7.0,1,0,Active,Male,No,68
ID0x7f3,12/18/2012 07:14 AM,06/23/2016 01:21 AM,181,1180.18,298.6,85.0,40,15.0,33,0,Passive,Male,No,101
ID0x1210,12/25/2015 06:56 AM,10/25/2016 09:17 AM,74,,154.0,35.0,12,7.0,15,4,Passive,Female,No,76
ID0x31aa,08/13/2015 11:33 PM,02/16/2021 09:36 PM,263,2373.48,254.92,144.0,40,25.0,19,2,Active,Male,Yes,129
ID0x134e,09/06/2017 03:39 PM,09/02/2020 06:27 PM,222,1957.56,219.56,107.0,42,39.0,37,0,Active,Male,No,139
ID0x3c4a,09/09/2013 05:03 AM,08/25/2018 09:52 AM,335,554.08,168.31,120.0,74,39.0,48,6,Passive,Male,No,129
ID0x2c15,09/01/2013 10:02 PM,01/06/2017 08:00 AM,245,2567.24,197.87,133.0,51,31.0,20,3,Passive,Female,Yes,124
ID0x3ac7,09/10/2017 10:15 AM,10/06/2020 12:26 AM,439,227.89,256.05,69.0,27,15.0,12,4,Active,Male,No,124
ID0x1307,07/01/2010 09:06 PM,08/23/2011 07:52 PM,40,178.0,161.79,21.0,6,2.0,5,1,Inactive,Female,Yes,78
ID0x2bab,08/06/2013 04:40 AM,02/23/2019 10:45 PM,308,1101.32,165.22,146.0,60,35.0,45,14,Active,Male,No,144
ID0x37eb,08/30/2019 05:54 PM,11/14/2020 11:00 PM,59,226.43,200.0,28.0,8,8.0,8,2,Active,Male,No,118
ID0x557,11/25/2017 03:14 AM,02/21/2019 09:22 AM,71,314.42,152.0,30.0,15,6.0,12,0,Active,Male,No,81
ID0x1263,03/02/2014 12:33 AM,07/26/2018 08:22 AM,172,647.93,193.71,82.0,36,29.0,17,2,Passive,Male,Yes,132
ID0x1b00,11/01/2016 03:35 AM,02/09/2018 11:35 AM,27,644.02,160.69,13.0,6,4.0,2,1,Passive,Male,No,16
ID0x25a5,06/16/2011 02:29 PM,05/08/2020 02:25 PM,81,489.14,207.0,32.0,13,10.0,5,2,Active,Male,Yes,103
ID0x21eb,06/07/2014 01:37 AM,03/19/2020 04:56 AM,306,256.67,161.39,100.0,48,49.0,38,14,Active,Male,No,74
ID0x127f,11/25/2010 06:39 AM,12/28/2011 12:48 AM,76,629.07,282.0,30.0,13,6.0,16,3,Inactive,Female,Yes,98
ID0x1b91,08/29/2014 03:25 PM,10/29/2020 08:45 AM,179,1074.38,88.32,77.0,37,16.0,67,9,Active,Male,No,90
ID0x258e,02/15/2015 04:44 PM,02/02/2017 02:42 PM,63,582.52,214.0,34.0,15,9.0,7,2,Passive,Male,No,54
ID0x316d,09/01/2019 05:06 AM,03/03/2020 03:36 AM,74,1095.16,191.0,,18,4.0,6,1,Active,Male,No,86
ID0x956,06/04/2014 05:30 PM,12/12/2014 01:20 AM,64,963.94,128.0,,15,,8,3,Inactive,Male,No,20
ID0x1e4a,12/29/2012 02:14 AM,05/01/2018 03:27 AM,220,2617.36,259.05,107.0,33,37.0,31,5,Passive,Male,No,119
ID0x40a,06/11/2019 08:53 PM,02/16/2021 03:22 AM,45,896.54,79.0,25.0,11,2.0,9,2,Active,Male,Yes,97
ID0x250a,11/05/2019 11:18 PM,03/24/2020 06:17 PM,55,127.94,245.0,23.0,10,2.0,3,0,Active,Male,No,83
ID0x6b0,05/19/2018 05:32 AM,02/22/2019 09:03 AM,26,653.88,199.33,9.0,3,2.0,1,1,Active,Male,No,77
ID0x3ace,05/07/2015 09:20 PM,04/17/2017 07:20 AM,66,439.87,183.0,35.0,15,9.0,3,0,Passive,Male,No,34
ID0x1647,03/17/2013 04:38 PM,11/15/2018 12:59 PM,256,2433.4,96.31,85.0,56,31.0,34,0,Passive,Female,Yes,114
ID0x117f,12/04/2013 07:27 AM,11/02/2014 11:36 AM,35,367.99,158.86,18.0,8,6.0,4,12,Inactive,Female,Yes,93
ID0x20d9,11/10/2017 01:50 PM,11/21/2019 05:35 PM,39,467.24,207.72,12.0,5,3.0,3,1,Active,Female,No,78
ID0x3be4,08/09/2012 12:22 AM,01/03/2017 10:20 PM,106,492.87,277.14,42.0,12,11.0,11,3,Passive,Male,Yes,117
ID0x1523,05/26/2013 04:33 AM,12/10/2017 09:43 PM,276,1357.49,110.39,91.0,51,14.0,60,14,Passive,Male,No,73
ID0x3bc7,07/29/2015 06:06 AM,05/13/2018 11:43 AM,152,1254.32,85.83,77.0,28,,27,1,Passive,Male,No,145
ID0x30bb,04/13/2018 12:54 PM,,41,612.86,236.07,18.0,8,7.0,1,1,Active,Female,No,34
ID0x2226,08/27/2016 11:06 AM,09/25/2019 10:25 AM,171,2449.25,125.43,56.0,28,10.0,34,4,Active,Female,Yes,133
ID0x12b2,06/15/2012 08:06 AM,10/06/2016 12:22 PM,189,691.94,236.29,78.0,29,12.0,26,2,Passive,Female,No,86
ID0x161a,05/27/2013 07:25 AM,01/08/2018 08:26 PM,238,385.79,321.64,120.0,34,28.0,18,9,Passive,Male,No,75
ID0x470,03/30/2014 08:11 PM,07/29/2015 09:34 PM,57,570.22,171.0,21.0,12,4.0,7,0,Passive,Male,Yes,54
ID0x1902,02/04/2017 03:41 AM,04/04/2017 06:10 PM,72,748.5,86.0,24.0,17,10.0,6,15,Passive,Male,No,64
ID0x3195,06/06/2012 08:51 AM,11/25/2019 05:37 AM,305,1158.56,182.81,170.0,63,39.0,71,2,Active,Male,No,121
ID0x3b0f,12/10/2011 11:56 PM,07/26/2016 08:59 AM,102,2556.63,294.14,52.0,16,13.0,21,1,,Male,No,138
ID0xd05,04/16/2018 01:35 PM,01/06/2020 07:55 PM,28,819.97,119.88,11.0,3,,2,0,Active,Male,No,52
ID0x133d,04/19/2012 09:06 PM,05/26/2014 10:59 PM,365,298.17,138.0,37.0,9,5.0,17,1,Inactive,Male,No,20
ID0x3ead,07/15/2016 01:03 PM,10/22/2020 11:25 PM,101,2627.64,290.32,54.0,13,7.0,23,0,Active,Male,Yes,140
ID0x1a8a,02/21/2019 08:41 PM,09/24/2020 08:17 AM,63,560.19,204.0,32.0,10,8.0,7,3,Active,Male,No,63
ID0x9e4,,01/23/2017 09:42 PM,60,833.72,120.0,33.0,7,,3,1,,Male,No,23
ID0xf59,04/23/2017 08:28 PM,08/18/2020 03:07 AM,293,1059.63,293.36,108.0,35,38.0,89,1,Active,Female,No,92
ID0xda1,11/26/2010 01:36 PM,05/27/2011 04:43 AM,68,919.41,262.0,30.0,9,8.0,3,1,Inactive,Female,Yes,84
ID0x1559,06/11/2019 03:05 AM,01/24/2021 01:25 PM,61,108.83,204.0,34.0,11,4.0,10,2,Active,Female,Yes,63
ID0x1c89,07/20/2017 01:16 AM,10/12/2020 03:30 AM,132,2000.54,194.62,63.0,20,20.0,11,3,Active,Female,No,73
ID0x34d3,,07/07/2019 05:06 AM,50,,146.86,28.0,6,2.0,8,2,Active,Female,No,27
ID0x26c1,10/18/2010 05:29 AM,09/26/2014 01:35 AM,142,2323.15,306.36,49.0,26,15.0,24,4,Inactive,Female,No,116
ID0x2f96,10/13/2016 05:09 PM,12/04/2019 07:35 AM,270,1001.64,322.33,126.0,45,14.0,40,7,Active,Female,Yes,177
ID0x2394,06/12/2017 01:41 AM,06/27/2020 07:57 PM,137,728.28,200.05,52.0,22,7.0,22,2,Active,Female,No,110
ID0x239d,12/26/2010 05:31 PM,04/11/2013 04:03 AM,27,452.71,219.2,8.0,4,2.0,5,0,Inactive,Male,Yes,79
ID0x5f6,06/06/2018 09:18 AM,01/19/2019 10:21 PM,42,90.87,234.72,22.0,5,4.0,4,1,Active,Female,No,65
ID0x5e5,01/17/2016 06:27 PM,07/23/2019 12:14 PM,280,2318.25,342.51,105.0,45,46.0,53,5,Active,Male,Yes,169
ID0xf43,01/21/2011 10:10 AM,07/22/2019 12:41 AM,330,1349.81,219.38,,57,28.0,51,11,Active,Male,No,96
ID0x1d2a,03/03/2013 12:27 AM,04/18/2016 09:33 AM,137,2043.68,199.12,55.0,16,14.0,23,2,Passive,Male,Yes,123
ID0x994,09/24/2014 11:28 PM,04/01/2015 08:29 PM,50,485.13,194.33,22.0,10,2.0,2,1,Passive,Male,No,77
ID0x246e,12/06/2014 10:19 PM,03/19/2018 04:35 PM,197,1771.16,99.73,72.0,23,21.0,9,6,Passive,Male,No,136
ID0x3bc2,11/09/2017 10:26 AM,03/03/2018 10:00 PM,63,1060.01,90.0,22.0,8,3.0,5,1,Passive,Male,No,51
ID0x1042,11/28/2017 06:44 PM,09/27/2019 04:23 AM,27,90.84,117.09,12.0,3,2.0,4,0,Active,Female,No,64
ID0xacc,06/18/2015 06:29 PM,04/11/2018 07:09 PM,223,367.29,174.89,99.0,51,11.0,40,9,Passive,Male,Yes,75
ID0xdf8,01/11/2011 06:14 PM,09/29/2018 05:20 PM,260,,318.45,133.0,38,44.0,47,11,Passive,Male,Yes,92
ID0x238c,05/05/2015 01:53 PM,03/02/2018 01:03 PM,168,1173.76,159.25,72.0,35,17.0,8,0,Passive,Male,No,126
ID0x26a5,12/17/2010 06:48 PM,08/16/2020 10:07 AM,307,2089.87,127.8,127.0,39,19.0,24,2,Active,Male,No,135
ID0x1736,08/30/2013 05:42 PM,07/03/2017 10:36 AM,140,1864.96,178.24,80.0,22,17.0,6,0,Passive,Female,No,112
ID0x3f8,07/26/2015 01:17 PM,,45,123.34,157.69,16.0,11,7.0,4,1,Passive,Male,No,35
ID0x3d47,07/19/2015 09:42 AM,12/13/2016 01:49 PM,38,799.5,185.97,17.0,8,2.0,1,1,Passive,Female,No,33
ID0x173f,12/30/2019 02:15 AM,09/06/2020 01:56 PM,32,628.78,120.72,12.0,3,3.0,4,0,,Male,Yes,72
ID0x3a2e,12/14/2011 01:29 AM,12/08/2015 10:51 AM,228,211.23,250.55,123.0,28,16.0,13,4,,Female,No,110
ID0x2cf6,07/23/2014 10:40 PM,05/15/2020 03:17 PM,153,507.5,267.88,76.0,35,25.0,34,6,Active,Female,No,125
ID0x3711,01/09/2019 02:30 PM,04/05/2019 09:46 AM,29,140.76,145.61,11.0,4,4.0,3,0,Active,Female,Yes,69
ID0x3790,11/07/2011 11:52 AM,06/03/2020 07:16 AM,332,862.2,215.68,180.0,67,34.0,67,14,Active,Female,No,139
ID0x3ade,09/28/2014 09:53 AM,08/04/2017 11:19 AM,117,2517.8,248.92,48.0,14,12.0,11,5,Passive,Female,No,121
ID0xec5,07/24/2019 03:01 PM,02/22/2020 10:08 AM,26,114.63,143.0,13.0,64,2.0,3,0,Active,Male,No,27
ID0x2ef4,02/03/2017 04:48 PM,07/17/2017 01:38 AM,45,245.84,219.43,17.0,8,7.0,7,2,,Male,Yes,51
ID0x1020,04/30/2018 03:16 PM,07/26/2018 05:41 PM,63,681.48,228.0,26.0,14,4.0,10,2,Passive,Male,No,40
ID0x1143,04/22/2014 05:40 PM,04/25/2020 11:53 AM,97,667.72,145.0,36.0,14,6.0,13,5,Active,Male,No,117
ID0x5d7,07/29/2011 10:55 AM,02/10/2015 05:41 PM,236,1087.77,230.84,126.0,31,29.0,19,5,Passive,Male,No,77
ID0x39c2,11/23/2018 07:55 AM,05/22/2019 07:24 AM,45,311.91,78.63,22.0,7,5.0,6,2,Active,Male,Yes,93
ID0x3038,01/28/2015 01:12 AM,02/28/2020 08:58 PM,144,1352.46,234.81,58.0,30,,33,7,Active,Male,Yes,120
ID0x150c,11/01/2017 11:15 AM,04/23/2018 02:59 AM,32,512.66,112.22,10.0,4,4.0,3,0,Passive,Male,Yes,72
ID0x3df8,06/02/2019 02:13 PM,03/01/2020 10:58 PM,48,849.97,210.17,17.0,11,5.0,7,2,Active,Male,No,56
ID0x1f16,08/24/2012 12:04 PM,01/12/2019 06:51 AM,334,2649.08,94.1,193.0,50,51.0,56,0,,Male,No,125
ID0xa4d,08/29/2012 02:41 AM,12/16/2013 01:36 AM,63,504.47,113.0,36.0,13,11.0,11,1,Inactive,Male,No,27
ID0x3f34,11/22/2017 09:38 PM,12/27/2020 01:53 PM,231,1557.63,265.58,120.0,35,13.0,15,2,Active,Female,No,109
ID0x2339,10/28/2017 08:12 AM,02/22/2021 08:57 AM,245,902.66,338.36,100.0,44,18.0,24,7,Active,Male,No,149
ID0x2763,11/12/2018 10:10 AM,03/16/2019 11:30 AM,28,772.76,78.71,14.0,5,2.0,1,1,Active,Male,No,47
ID0x1981,05/05/2016 08:11 AM,08/28/2016 09:38 PM,77,197.16,265.0,25.0,19,13.0,12,1,Passive,Male,No,63
ID0x27b3,06/06/2015 08:38 AM,05/08/2019 05:06 AM,272,604.88,121.04,122.0,49,23.0,34,5,Active,Male,No,129
ID0x25a0,10/17/2011 07:24 AM,05/17/2015 06:41 PM,215,1508.74,143.47,109.0,30,36.0,32,8,Passive,Male,No,80
ID0x14c8,12/09/2011 10:22 AM,03/24/2019 10:08 PM,250,414.95,275.07,105.0,36,22.0,28,1,,Female,Yes,142
ID0x7df,01/20/2016 09:01 AM,06/28/2018 12:58 PM,37,524.24,82.35,19.0,4,,5,1,Passive,Female,No,21
ID0x2bff,10/27/2017 03:21 AM,03/30/2019 11:55 PM,28,638.72,90.82,10.0,3,4.0,4,0,Active,Male,No,34
ID0x254c,01/16/2020 11:13 AM,03/12/2020 08:20 AM,70,359.73,93.0,25.0,9,3.0,13,0,Active,Male,No,114
ID0xa9d,07/20/2015 12:38 PM,03/07/2020 05:56 AM,189,1857.6,178.05,81.0,47,19.0,20,8,Active,Female,Yes,136
ID0x20de,12/16/2016 05:29 PM,05/18/2020 01:14 PM,244,361.2,107.02,78.0,47,31.0,45,0,Active,Female,No,82
ID0x3489,01/26/2019 05:08 PM,07/27/2019 10:00 PM,50,233.72,89.52,21.0,6,3.0,6,2,Active,Male,No,69
ID0x3111,05/01/2011 03:35 AM,09/21/2013 05:22 PM,44,604.87,212.75,18.0,8,3.0,4,2,Inactive,Female,No,48
ID0x2f33,04/05/2019 01:37 AM,09/06/2019 08:42 PM,72,524.39,141.0,24.0,9,7.0,8,3,Active,Female,No,111
ID0x1446,03/07/2012 10:58 PM,10/17/2019 01:17 AM,316,2183.15,144.37,109.0,70,32.0,68,4,Active,Male,No,123
ID0x2849,08/04/2014 04:57 AM,08/15/2016 06:10 PM,46,761.01,85.64,25.0,8,4.0,8,1,Passive,Female,Yes,72
ID0x16dc,12/26/2014 05:22 PM,03/07/2017 02:33 PM,33,824.34,202.06,18.0,6,5.0,5,1,Passive,Male,No,11
ID0x38c7,05/13/2011 03:51 PM,11/28/2018 07:24 PM,240,652.09,279.58,78.0,37,36.0,19,2,Passive,Male,Yes,100
ID0x2600,04/02/2011 02:54 PM,11/20/2015 05:03 AM,336,2024.09,244.19,127.0,52,,18,18,Passive,Male,No,36
ID0x1da4,06/26/2014 09:23 PM,04/09/2015 07:44 AM,70,638.02,100.0,22.0,16,5.0,5,2,Passive,Male,No,57
ID0x1374,07/15/2016 08:16 AM,12/21/2016 02:12 PM,42,199.7,122.86,22.0,7,4.0,7,12,Passive,Male,No,63
ID0x3ee4,12/29/2011 05:26 PM,01/27/2016 08:38 PM,136,2228.76,303.3,69.0,18,20.0,11,6,,Male,No,138
ID0x4bf,04/23/2019 09:02 AM,09/02/2019 06:48 AM,28,,200.21,12.0,7,4.0,1,1,Active,Male,No,30
ID0x234a,11/18/2011 06:49 AM,06/07/2019 07:54 PM,256,1708.25,215.44,84.0,48,39.0,11,7,Active,Male,No,122
ID0x8d8,08/21/2017 10:52 PM,10/13/2019 10:47 AM,49,670.66,218.82,16.0,12,7.0,5,0,Active,Female,Yes,92
ID0x3058,02/24/2016 04:30 PM,04/28/2018 02:31 PM,55,1038.51,177.0,29.0,12,8.0,11,3,Passive,Male,No,26
ID0x28ae,06/06/2017 12:05 AM,04/07/2018 10:21 PM,40,121.84,151.52,17.0,9,5.0,6,0,Passive,Female,No,49
ID0x170b,10/21/2016 07:58 PM,07/14/2018 01:01 PM,39,888.78,239.08,13.0,6,5.0,2,0,Passive,Male,Yes,50
ID0x228b,02/11/2013 03:12 AM,07/27/2018 02:52 AM,299,1175.31,92.7,167.0,72,48.0,19,6,Passive,Male,No,136
ID0x3947,05/31/2017 09:52 PM,04/04/2018 07:48 PM,80,899.04,133.0,28.0,18,8.0,15,3,Passive,Male,No,74
ID0x19fd,09/07/2018 05:15 AM,09/18/2018 10:44 PM,36,327.62,227.4,12.0,9,5.0,5,2,Passive,Male,No,17
ID0x3852,03/22/2019 02:37 AM,02/06/2021 12:22 AM,45,834.98,181.13,16.0,9,7.0,6,2,Active,Male,No,64
ID0x22d6,09/15/2019 04:26 AM,,36,233.42,137.65,19.0,5,3.0,8,0,Active,Female,No,59
ID0x3851,10/31/2015 10:28 AM,07/12/2016 04:35 AM,58,593.42,228.0,23.0,10,8.0,3,2,Passive,Female,No,66
ID0x5b1,06/24/2019 07:46 PM,07/28/2020 08:00 AM,71,730.68,80.0,37.0,16,12.0,13,3,Active,Female,No,98
ID0x2520,04/26/2017 01:47 AM,08/24/2017 03:17 AM,23,652.8,167.46,11.0,3,2.0,4,0,Passive,Male,No,17
ID0x3c14,03/21/2016 02:51 PM,05/26/2016 11:05 PM,53,238.88,154.0,18.0,11,6.0,11,3,Passive,Male,No,60
ID0x117b,01/14/2012 06:33 PM,06/10/2019 09:25 AM,125,898.9,98.65,41.0,24,18.0,28,5,Active,Male,Yes,140
ID0x24c0,09/24/2011 05:53 PM,03/31/2018 09:41 PM,295,2065.74,246.37,170.0,71,15.0,39,15,Passive,Male,No,72
ID0x3a72,02/28/2012 09:38 PM,06/26/2012 07:56 AM,31,207.26,186.03,10.0,7,2.0,1,13,Inactive,Female,No,26
ID0x229d,09/23/2015 07:05 PM,02/08/2019 04:31 AM,216,2051.84,113.12,86.0,25,35.0,22,0,Active,Male,No,90
ID0x900,05/11/2012 02:30 PM,03/01/2013 02:28 PM,24,360.8,98.67,12.0,4,3.0,55,1,Inactive,Female,Yes,55
ID0x12a2,02/06/2013 11:01 PM,11/21/2017 10:44 AM,105,1429.24,297.7,54.0,20,9.0,22,0,Passive,Male,No,93
ID0xe22,05/22/2013 08:59 PM,06/21/2016 01:54 PM,240,2160.72,283.27,80.0,109,42.0,27,13,Passive,Female,No,110
ID0x306a,10/05/2016 02:37 AM,02/08/2020 12:52 PM,190,1046.54,235.75,71.0,46,19.0,10,10,Active,Male,No,138
ID0x21d7,05/22/2015 04:28 AM,10/27/2015 09:37 AM,54,550.95,231.0,23.0,6,2.0,8,3,Passive,Male,No,46
ID0x3b59,06/07/2014 10:47 AM,09/01/2014 08:56 AM,367,959.62,88.0,38.0,10,5.0,5,1,Inactive,Male,Yes,90
ID0xafc,07/14/2017 03:26 PM,06/15/2019 08:05 AM,79,260.7,125.0,43.0,16,12.0,16,1,Active,Male,No,108
ID0xe62,05/07/2010 07:36 PM,07/26/2020 05:52 AM,182,2195.76,224.55,79.0,38,14.0,42,2,Active,Female,No,91
ID0x248b,03/30/2019 12:22 PM,10/11/2020 07:03 PM,43,460.75,120.93,18.0,7,2.0,10,2,Active,Male,No,71
ID0x13ee,01/03/2015 04:13 AM,05/15/2016 12:18 AM,76,769.82,276.0,,15,5.0,3,1,Passive,Male,Yes,53
ID0x2340,05/03/2012 05:04 AM,07/08/2016 09:47 AM,318,604.8,95.64,113.0,55,,65,18,Passive,Male,Yes,64
ID0x29db,03/24/2019 04:02 PM,,80,784.06,119.0,44.0,12,13.0,17,2,Active,Male,No,100
ID0x1045,09/03/2018 08:49 AM,06/09/2020 08:36 AM,29,856.27,112.44,,4,2.0,4,0,Active,Female,No,25
ID0x8a5,10/26/2013 03:36 PM,12/27/2018 01:17 AM,87,353.52,162.0,37.0,15,6.0,11,1,Passive,Male,No,71
ID0x2440,05/09/2015 09:54 PM,03/01/2020 11:46 PM,199,635.33,178.52,73.0,31,34.0,41,1,Active,Female,No,90
ID0x533,,12/24/2018 06:22 PM,30,873.8,137.33,16.0,3,2.0,4,0,Passive,Male,No,29
ID0x3db7,02/01/2014 04:15 AM,06/03/2017 08:08 PM,338,2351.6,101.39,118.0,43,,76,20,Passive,Female,No,66
ID0xb81,04/22/2018 07:29 PM,11/17/2019 08:09 PM,71,251.58,202.0,40.0,10,8.0,16,3,Active,Male,No,93
ID0x314a,09/10/2018 05:11 PM,12/20/2019 07:04 PM,36,694.64,86.76,14.0,6,4.0,5,0,Active,Female,No,57
ID0x3915,10/20/2017 06:49 AM,06/25/2020 01:12 AM,75,574.63,128.0,39.0,11,9.0,8,4,Active,Female,Yes,90
ID0x40f,02/26/2018 07:54 AM,05/06/2018 02:07 PM,74,,283.0,34.0,16,8.0,6,0,Passive,Male,No,52
ID0x7a9,09/27/2013 10:07 PM,03/23/2017 02:22 AM,284,2625.89,112.87,149.0,39,16.0,15,7,Passive,Male,Yes,100
ID0x26a9,07/21/2012 09:55 AM,10/12/2018 11:06 AM,244,2361.78,293.43,120.0,54,42.0,13,8,Passive,Female,No,138
ID0x1d65,01/03/2014 10:58 AM,05/10/2019 10:43 PM,314,2249.39,169.51,141.0,56,24.0,69,4,Active,Female,No,104
ID0xe01,10/10/2016 07:04 AM,05/15/2018 03:32 AM,27,269.64,217.47,10.0,4,1.0,5,0,,Male,No,15
ID0x2bf0,05/08/2017 10:12 PM,05/08/2020 05:24 PM,216,2663.4,324.96,118.0,42,26.0,15,4,Active,Female,No,146
ID0xe4c,05/01/2012 07:39 AM,04/07/2018 05:29 AM,104,1784.85,127.89,59.0,17,5.0,15,4,Passive,Male,No,125
ID0x1750,04/28/2014 10:04 AM,02/02/2020 10:44 AM,251,,275.97,138.0,57,43.0,19,15,Active,Male,No,77
ID0x3bd2,07/12/2013 05:02 AM,02/05/2021 02:01 AM,290,868.13,138.52,156.0,70,23.0,49,0,Active,Female,No,97
ID0x1a25,06/28/2015 07:15 PM,04/28/2019 01:15 AM,236,1112.47,99.88,107.0,40,,9,11,Active,Male,No,72
ID0x2d60,05/17/2018 03:13 AM,10/30/2020 06:58 AM,45,355.84,222.23,22.0,9,,8,2,Active,Male,No,77
ID0x1bf3,04/28/2019 09:06 PM,09/28/2019 10:22 PM,67,183.3,181.0,23.0,16,8.0,4,2,Active,Female,No,118
ID0x362e,09/23/2010 08:59 AM,05/19/2011 08:14 AM,78,109.32,228.0,39.0,15,7.0,5,3,,Male,Yes,65
ID0x3817,02/10/2015 07:22 PM,01/23/2019 11:21 PM,123,2499.85,289.92,52.0,23,8.0,22,2,Active,Male,No,83
ID0x20c1,02/29/2012 08:18 AM,05/09/2018 04:20 PM,292,989.74,104.53,141.0,48,49.0,18,8,,Male,No,99
ID0x2163,01/23/2018 06:24 PM,12/20/2019 05:04 AM,31,381.59,174.2,16.0,4,4.0,1,0,Active,Female,No,61
ID0x30db,08/30/2011 05:43 AM,09/08/2016 06:32 PM,197,702.18,267.52,78.0,32,29.0,18,4,Passive,Male,No,124
ID0x2f6f,05/12/2011 04:37 AM,07/30/2012 11:03 PM,74,1130.5,261.0,30.0,9,7.0,10,3,Inactive,Female,No,25
ID0x39ba,09/29/2013 11:23 AM,04/04/2016 08:53 PM,58,1043.82,175.0,27.0,14,9.0,3,0,Passive,Female,Yes,62
ID0x1026,10/03/2017 02:15 AM,10/21/2017 01:25 PM,22,391.91,169.03,12.0,5,,3,0,Passive,Female,No,36
ID0x2102,05/06/2019 07:16 PM,10/02/2019 11:38 AM,61,413.5,121.0,20.0,11,6.0,8,1,Active,Male,Yes,84
ID0x7a8,07/09/2015 01:53 PM,12/17/2019 11:24 AM,190,2472.36,126.37,87.0,49,25.0,12,0,Active,Male,No,137
ID0x945,09/29/2012 06:35 AM,08/14/2019 08:45 PM,250,162.85,214.81,97.0,49,35.0,57,6,Active,Male,Yes,141
ID0x3644,09/07/2012 10:36 PM,10/09/2012 09:09 PM,22,76.64,148.44,10.0,4,1.0,2,0,Inactive,Male,Yes,59
ID0x36a1,08/02/2019 11:01 AM,03/20/2020 02:35 PM,23,300.93,177.78,7.0,4,2.0,5,0,Active,Male,No,29
ID0x47b,06/22/2012 01:10 PM,11/16/2017 02:12 PM,138,1629.24,291.73,67.0,35,19.0,6,2,Passive,Male,No,142
ID0x2597,10/01/2016 06:16 AM,02/04/2021 06:36 PM,173,1570.42,306.37,91.0,31,19.0,13,1,Active,Male,No,148
ID0x37fd,03/03/2019 01:27 PM,09/25/2020 11:46 PM,30,320.96,111.37,13.0,4,5.0,5,12,Active,Male,Yes,77
ID0x2daf,11/06/2014 08:52 AM,03/04/2016 01:44 PM,75,945.75,278.0,38.0,18,10.0,12,4,Passive,Female,No,42
ID0x10d6,09/20/2019 01:50 PM,12/01/2019 04:35 PM,79,544.88,95.0,43.0,19,9.0,6,3,Active,Male,No,80
ID0x2ab5,10/11/2010 03:23 AM,10/13/2010 12:45 PM,48,419.13,188.83,22.0,69,4.0,4,2,Inactive,Male,No,30
ID0xe06,05/12/2010 06:28 PM,10/18/2017 08:31 PM,148,1233.01,314.31,59.0,36,14.0,15,2,Passive,Female,No,141
ID0x2e5d,01/08/2012 06:26 PM,10/16/2019 05:12 PM,158,589.61,311.81,70.0,28,25.0,24,4,Active,Female,No,83
ID0x2815,02/11/2014 01:51 PM,12/16/2018 11:02 AM,221,181.77,99.9,106.0,45,38.0,37,10,Passive,Male,Yes,76
ID0x270a,01/18/2015 01:37 AM,04/22/2019 02:19 PM,153,2043.4,123.31,80.0,39,24.0,19,4,Active,Male,No,87
ID0x4eb,10/18/2013 10:56 AM,04/01/2016 06:38 PM,53,802.91,184.0,26.0,13,4.0,6,3,Passive,Male,No,27
ID0xc32,,02/07/2021 02:19 PM,268,2206.59,321.2,121.0,37,25.0,44,14,Active,Female,No,94
ID0x322f,01/30/2018 08:23 AM,03/19/2018 10:37 PM,33,365.64,222.6,,7,2.0,4,1,Passive,Male,No,28
ID0x3bf5,09/01/2016 08:00 PM,03/04/2019 03:18 AM,26,210.38,189.73,12.0,3,1.0,1,12,Active,Female,No,33
ID0x278e,04/21/2015 01:28 PM,05/29/2017 10:21 PM,20,908.31,199.35,11.0,4,1.0,4,0,Passive,Male,No,15
ID0x3b18,05/05/2016 01:36 PM,11/04/2019 10:55 AM,262,1844.72,201.41,145.0,54,19.0,35,13,Active,Male,No,147
